StartOfMonth,Scam___Contact_Mode,Amount_lost,Number_of_reports,Average_report,Average_loss,Group_Count,Category_ID,Complainant_ID,Report_ID
2023-05-01,Mail,67.0,33,1,2,26,14,31,47269
2023-05-01,Mail,0.0,1,1,0,1,21,31,47270
2023-05-01,Mail,0.0,1,1,0,1,10,31,47271
2023-05-01,Mail,0.0,2,1,0,2,15,31,47272
2023-05-01,Mail,16900.0,12,1,1408,10,24,31,47273
2023-05-01,Mail,0.0,20,1,0,17,27,31,47274
2023-05-01,Mobile apps,1560.0,45,2,35,25,3,31,47275
2023-05-01,Mobile apps,55483.0,40,1,1387,31,2,31,47276
2023-05-01,Mobile apps,336159.0,93,2,3615,48,1,31,47277
2023-05-01,Mobile apps,7650.0,19,1,403,17,4,31,47278
2023-05-01,Mobile apps,43388.0,70,1,620,51,7,31,47279
2023-05-01,Mobile apps,8198.0,23,1,356,18,9,31,47280
2023-05-01,Mobile apps,1430.0,5,2,286,3,17,31,47281
2023-05-01,Mobile apps,820.0,8,1,102,7,6,31,47282
2023-05-01,Mobile apps,375900.0,116,2,3241,57,8,31,47283
2023-05-01,Mobile apps,4401.0,15,1,293,14,5,31,47284
2023-05-01,Mobile apps,1931.0,3,1,644,3,18,31,47285
2023-05-01,Mobile apps,576405.0,83,2,6945,42,12,31,47286
2023-05-01,Mobile apps,0.0,4,1,0,4,16,31,47287
2023-05-01,Mobile apps,22.0,2,1,11,2,20,31,47288
2023-05-01,Mobile apps,4748006.0,84,2,56524,48,11,31,47289
2023-05-01,Mobile apps,1304034.0,125,2,10432,59,19,31,47290
2023-05-01,Mobile apps,80.0,1,1,80,1,26,31,47291
2023-05-01,Mobile apps,1850.0,52,1,36,36,14,31,47292
2023-05-01,Mobile apps,1300.0,6,1,217,5,21,31,47293
2023-05-01,Mobile apps,573086.0,20,2,28654,13,10,31,47294
2023-05-01,Mobile apps,78000.0,4,1,19500,4,15,31,47295
2023-05-01,Mobile apps,0.0,5,1,0,5,24,31,47296
2023-05-01,Mobile apps,14585.0,6,1,2431,6,27,31,47297
2023-05-01,Phone call,2689.0,300,4,9,72,3,31,47298
2023-05-01,Phone call,296431.0,534,5,555,99,2,31,47299
2023-05-01,Phone call,1266566.0,1699,14,745,123,1,31,47300
2023-05-01,Phone call,958391.0,511,5,1876,93,4,31,47301
2023-05-01,Phone call,11423.0,98,2,117,47,7,31,47302
2023-05-01,Phone call,42564.0,476,6,89,85,9,31,47303
2023-05-01,Phone call,0.0,12,1,0,9,17,31,47304
2023-05-01,Phone call,0.0,175,3,0,65,6,31,47305
2023-05-01,Phone call,39021.0,152,2,257,69,8,31,47306
2023-05-01,Phone call,700.0,56,2,12,37,5,31,47307
2023-05-01,Phone call,40.0,3,1,13,3,18,31,47308
2023-05-01,Phone call,31920.0,9,1,3547,8,12,31,47309
2023-05-01,Phone call,2224.0,52,2,43,34,16,31,47310
2023-05-01,Phone call,0.0,4,1,0,4,20,31,47311
2023-05-01,Phone call,12236084.0,281,4,43545,72,11,31,47312
2023-05-01,Phone call,3063.0,16,1,191,12,19,31,47313
2023-05-01,Phone call,7098.0,1115,10,6,111,14,31,47314
2023-05-01,Phone call,0.0,18,1,0,17,21,31,47315
2023-05-01,Phone call,820078.0,139,2,5900,58,10,31,47316
2023-05-01,Phone call,397376.0,78,2,5095,43,15,31,47317
2023-05-01,Phone call,0.0,17,1,0,15,24,31,47318
2023-05-01,Phone call,0.0,21,1,0,18,27,31,47319
2023-05-01,Social media/Online forums,1682.0,35,1,48,25,3,31,47320
2023-05-01,Social media/Online forums,4250.0,51,1,83,35,2,31,47321
2023-05-01,Social media/Online forums,42077.0,58,1,725,40,1,31,47322
2023-05-01,Social media/Online forums,33500.0,12,1,2792,12,4,31,47323
2023-05-01,Social media/Online forums,184532.0,354,4,521,84,7,31,47324
2023-05-01,Social media/Online forums,29999.0,46,1,652,31,9,31,47325
2023-05-01,Social media/Online forums,1654.0,6,1,276,5,17,31,47326
2023-05-01,Social media/Online forums,600.0,3,1,200,3,6,31,47327
2023-05-01,Social media/Online forums,234240.0,411,5,570,88,8,31,47328
2023-05-01,Social media/Online forums,5551.0,60,2,93,40,5,31,47329
2023-05-01,Social media/Online forums,49714.0,3,2,16571,2,18,31,47330
2023-05-01,Social media/Online forums,852671.0,92,2,9268,52,12,31,47331
2023-05-01,Social media/Online forums,20114.0,9,1,2235,8,16,31,47332
2023-05-01,Social media/Online forums,550.0,3,1,183,3,20,31,47333
2023-05-01,Social media/Online forums,8011132.0,152,2,52705,68,11,31,47334
2023-05-01,Social media/Online forums,630033.0,98,2,6429,48,19,31,47335
2023-05-01,Social media/Online forums,0.0,2,1,0,2,26,31,47336
2023-05-01,Social media/Online forums,38030.0,85,2,447,53,14,31,47337
2023-05-01,Social media/Online forums,0.0,6,2,0,4,21,31,47338
2023-05-01,Social media/Online forums,201950.0,22,1,9180,17,10,31,47339
2023-05-01,Social media/Online forums,2136.0,10,1,214,8,15,31,47340
2023-05-01,Social media/Online forums,24200.0,18,1,1344,16,24,31,47341
2023-05-01,Social media/Online forums,18636.0,45,1,414,33,27,31,47342
2023-05-01,Text message,1911.0,244,4,8,66,3,31,47343
2023-05-01,Text message,21922.0,387,5,57,82,2,31,47344
2023-05-01,Text message,147525.0,3446,26,43,133,1,31,47345
2023-05-01,Text message,65936.0,122,2,540,57,4,31,47346
2023-05-01,Text message,27597.0,130,2,212,60,7,31,47347
2023-05-01,Text message,53278.0,1142,10,47,117,9,31,47348
2023-05-01,Text message,0.0,13,1,0,12,17,31,47349
2023-05-01,Text message,0.0,37,2,0,23,6,31,47350
2023-05-01,Text message,13291.0,188,3,71,71,8,31,47351
2023-05-01,Text message,900.0,65,2,14,42,5,31,47352
2023-05-01,Text message,0.0,1,1,0,1,18,31,47353
2023-05-01,Text message,128890.0,57,2,2261,38,12,31,47354
2023-05-01,Text message,0.0,6,1,0,6,16,31,47355
2023-05-01,Text message,224.0,11,1,20,10,20,31,47356
2023-05-01,Text message,462865.0,38,2,12181,25,11,31,47357
2023-05-01,Text message,400017.0,302,4,1325,74,19,31,47358
2023-05-01,Text message,0.0,1,1,0,1,26,31,47359
2023-05-01,Text message,3318.0,835,8,4,104,14,31,47360
2023-05-01,Text message,1.0,24,2,0,14,21,31,47361
2023-05-01,Text message,0.0,36,1,0,27,10,31,47362
2023-05-01,Text message,2150.0,139,2,15,63,15,31,47363
2023-05-01,Text message,151537.0,113,2,1341,54,24,31,47364
2023-05-01,Text message,2.0,39,2,0,24,27,31,47365
2023-05-01,unspecified,0.0,7,1,0,6,3,31,47366
2023-05-01,unspecified,0.0,10,2,0,6,2,31,47367
2023-05-01,unspecified,2667.0,35,4,76,10,1,31,47368
2023-05-01,unspecified,0.0,4,1,0,4,4,31,47369
2023-05-01,unspecified,0.0,3,1,0,3,7,31,47370
2023-05-01,unspecified,1500.0,2,1,750,2,9,31,47371
2023-05-01,unspecified,0.0,12,1,0,10,8,31,47372
2023-05-01,unspecified,0.0,4,1,0,3,12,31,47373
2023-05-01,unspecified,0.0,19,2,0,10,11,31,47374
2023-05-01,unspecified,0.0,5,2,0,3,19,31,47375
2023-05-01,unspecified,0.0,1,1,0,1,26,31,47376
2023-05-01,unspecified,0.0,11,2,0,7,14,31,47377
2023-05-01,unspecified,0.0,1,1,0,1,21,31,47378
2023-05-01,unspecified,0.0,3,3,0,1,10,31,47379
2023-05-01,unspecified,0.0,3,1,0,3,15,31,47380
2023-05-01,unspecified,0.0,1,1,0,1,24,31,47381
2023-05-01,unspecified,0.0,2,1,0,2,27,31,47382
2023-06-01,Email,1158.0,337,5,3,72,3,31,47383
2023-06-01,Email,161256.0,329,5,490,72,2,31,47384
2023-06-01,Email,147570.0,2490,21,59,118,1,31,47385
2023-06-01,Email,123520.0,161,3,767,52,4,31,47386
2023-06-01,Email,150420.0,218,3,690,69,7,31,47387
2023-06-01,Email,3055229.0,1070,10,2855,102,9,31,47388
2023-06-01,Email,3771.0,36,2,105,19,17,31,47389
2023-06-01,Email,103.0,12,1,9,11,6,31,47390
2023-06-01,Email,157183.0,338,4,465,80,8,31,47391
2023-06-01,Email,13584.0,72,2,189,43,5,31,47392
2023-06-01,Email,0.0,11,4,0,3,18,31,47393
2023-06-01,Email,10700.0,43,2,249,18,12,31,47394
2023-06-01,Email,0.0,11,1,0,10,16,31,47395
2023-06-01,Email,0.0,29,3,0,11,20,31,47396
2023-06-01,Email,4501517.0,100,2,45015,48,11,31,47397
2023-06-01,Email,85732.0,69,2,1242,37,19,31,47398
2023-06-01,Email,196.0,1,1,196,1,26,31,47399
2023-06-01,Email,3725.0,398,5,9,79,14,31,47400
2023-06-01,Email,0.0,224,4,0,61,21,31,47401
2023-06-01,Email,29753.0,154,3,193,56,10,31,47402
2023-06-01,Email,12660.0,168,4,75,48,15,31,47403
2023-06-01,Email,52000.0,197,3,264,58,24,31,47404
2023-06-01,Email,23692.0,198,5,120,43,27,31,47405
2023-06-01,Fax,0.0,2,1,0,2,1,31,47406
2023-06-01,Fax,0.0,2,1,0,2,9,31,47407
2023-06-01,Fax,0.0,1,1,0,1,20,31,47408
2023-06-01,In person,420.0,6,1,70,5,3,31,47409
2023-06-01,In person,61965.0,23,1,2694,20,2,31,47410
2023-06-01,In person,0.0,4,1,0,3,1,31,47411
2023-06-01,In person,17597.0,7,1,2514,7,4,31,47412
2023-06-01,In person,60724.0,11,1,5520,10,7,31,47413
2023-06-01,In person,270427.0,23,1,11758,20,9,31,47414
2023-06-01,In person,200.0,3,1,67,3,17,31,47415
2023-06-01,In person,25.0,2,1,12,2,6,31,47416
2023-06-01,In person,20250.0,7,1,2893,7,8,31,47417
2023-06-01,In person,905.0,2,1,452,2,5,31,47418
2023-06-01,In person,95421.0,5,1,19084,5,18,31,47419
2023-06-01,In person,94500.0,8,1,11812,6,12,31,47420
2023-06-01,In person,200.0,17,1,12,16,16,31,47421
2023-06-01,In person,30000.0,1,1,30000,1,20,31,47422
2023-06-01,In person,1020500.0,9,1,113389,8,11,31,47423
2023-06-01,In person,14639.0,5,1,2928,5,19,31,47424
2023-06-01,In person,870.0,3,1,290,3,26,31,47425
2023-06-01,In person,4454.0,29,1,154,25,14,31,47426
2023-06-01,In person,0.0,1,1,0,1,21,31,47427
2023-06-01,In person,0.0,177,59,0,3,10,31,47428
2023-06-01,In person,0.0,3,1,0,3,15,31,47429
2023-06-01,In person,400.0,1,1,400,1,27,31,47430
2023-06-01,Internet,2088.0,70,2,30,35,3,31,47431
2023-06-01,Internet,22177.0,161,3,138,52,2,31,47432
2023-06-01,Internet,67939.0,99,2,686,51,1,31,47433
2023-06-01,Internet,138040.0,80,2,1726,33,4,31,47434
2023-06-01,Internet,102720.0,127,2,809,57,7,31,47435
2023-06-01,Internet,366425.0,75,1,4886,51,9,31,47436
2023-06-01,Internet,662740.0,18,1,36819,15,17,31,47437
2023-06-01,Internet,70.0,3,1,23,3,6,31,47438
2023-06-01,Internet,719900.0,756,7,952,115,8,31,47439
2023-06-01,Internet,969.0,14,1,69,12,5,31,47440
2023-06-01,Internet,0.0,3,1,0,3,18,31,47441
2023-06-01,Internet,257079.0,38,1,6765,28,12,31,47442
2023-06-01,Internet,13727.0,4,1,3432,4,20,31,47443
2023-06-01,Internet,3246832.0,114,2,28481,62,11,31,47444
2023-06-01,Internet,145707.0,25,1,5828,22,19,31,47445
2023-06-01,Internet,0.0,1,1,0,1,26,31,47446
2023-06-01,Internet,9988.0,89,2,112,55,14,31,47447
2023-06-01,Internet,0.0,11,1,0,10,21,31,47448
2023-06-01,Internet,2000.0,7,1,286,5,10,31,47449
2023-06-01,Internet,798.0,5,1,160,4,15,31,47450
2023-06-01,Internet,7042.0,8,1,880,8,24,31,47451
2023-06-01,Internet,16718.0,12,1,1393,10,27,31,47452
2023-06-01,Mail,130.0,6,1,22,6,3,31,47453
2023-06-01,Mail,0.0,38,1,0,27,2,31,47454
2023-06-01,Mail,1645.0,25,1,66,22,1,31,47455
2023-06-01,Mail,0.0,4,1,0,3,4,31,47456
2023-06-01,Mail,3140.0,11,1,285,11,7,31,47457
2023-06-01,Mail,13759.0,56,2,246,37,9,31,47458
2023-06-01,Mail,8857.0,26,1,341,20,8,31,47459
2023-06-01,Mail,0.0,4,1,0,4,5,31,47460
2023-06-01,Mail,0.0,2,1,0,2,18,31,47461
2023-06-01,Mail,0.0,1,1,0,1,12,31,47462
2023-06-01,Mail,0.0,2,1,0,2,16,31,47463
2023-06-01,Mail,0.0,1,1,0,1,20,31,47464
2023-06-01,Mail,22.0,3,1,7,3,11,31,47465
2023-06-01,Mail,1090.0,5,1,218,4,19,31,47466
2023-06-01,Mail,0.0,29,1,0,26,14,31,47467
2023-06-01,Mail,0.0,1,1,0,1,10,31,47468
2023-06-01,Mail,0.0,1,1,0,1,15,31,47469
2023-06-01,Mail,0.0,4,1,0,4,24,31,47470
2023-06-01,Mail,318.0,21,1,15,16,27,31,47471
2023-06-01,Mobile apps,650.0,32,1,20,22,3,31,47472
2023-06-01,Mobile apps,7479.0,34,1,220,27,2,31,47473
2023-06-01,Mobile apps,20780.0,63,2,330,34,1,31,47474
2023-06-01,Mobile apps,60981.0,15,1,4065,12,4,31,47475
2023-06-01,Mobile apps,78813.0,76,2,1037,49,7,31,47476
2023-06-01,Mobile apps,25397.0,32,1,794,30,9,31,47477
2023-06-01,Mobile apps,51166.0,8,1,6396,7,17,31,47478
2023-06-01,Mobile apps,800.0,3,2,267,2,6,31,47479
2023-06-01,Mobile apps,46334.0,84,2,552,55,8,31,47480
2023-06-01,Mobile apps,1680.0,19,1,88,17,5,31,47481
2023-06-01,Mobile apps,1434021.0,56,1,25608,40,12,31,47482
2023-06-01,Mobile apps,135.0,2,1,68,2,16,31,47483
2023-06-01,Mobile apps,30250.0,3,1,10083,3,20,31,47484
2023-06-01,Mobile apps,3753700.0,59,2,63622,37,11,31,47485
2023-06-01,Mobile apps,634862.0,85,2,7469,43,19,31,47486
2023-06-01,Mobile apps,4269.0,34,1,126,26,14,31,47487
2023-06-01,Mobile apps,2000.0,6,1,333,6,21,31,47488
2023-06-01,Mobile apps,7665.0,19,2,403,12,10,31,47489
2023-06-01,Mobile apps,0.0,5,1,0,4,15,31,47490
2023-06-01,Mobile apps,600.0,7,1,86,6,24,31,47491
2023-06-01,Mobile apps,10500.0,8,1,1312,7,27,31,47492
2023-06-01,Phone call,1971.0,255,4,8,70,3,31,47493
2023-06-01,Phone call,64818.0,402,5,161,83,2,31,47494
2023-06-01,Phone call,2084232.0,1507,13,1383,116,1,31,47495
2023-06-01,Phone call,351776.0,451,5,780,84,4,31,47496
2023-06-01,Phone call,42902.0,71,2,604,47,7,31,47497
2023-06-01,Phone call,182953.0,504,5,363,93,9,31,47498
2023-06-01,Phone call,89.0,15,1,6,11,17,31,47499
2023-06-01,Phone call,1750.0,119,2,15,58,6,31,47500
2023-06-01,Phone call,34785.0,169,3,206,66,8,31,47501
2023-06-01,Phone call,390.0,55,1,7,37,5,31,47502
2023-06-01,Phone call,150.0,4,1,38,4,12,31,47503
2023-06-01,Phone call,1750.0,40,1,44,32,16,31,47504
2023-06-01,Phone call,0.0,2,1,0,2,20,31,47505
2023-06-01,Phone call,4021796.0,181,3,22220,62,11,31,47506
2023-06-01,Phone call,22801.0,16,1,1425,13,19,31,47507
2023-06-01,Phone call,0.0,1,1,0,1,26,31,47508
2023-06-01,Phone call,2131.0,819,8,3,109,14,31,47509
2023-06-01,Phone call,0.0,14,1,0,11,21,31,47510
2023-06-01,Phone call,273500.0,81,2,3377,42,10,31,47511
2023-06-01,Phone call,778130.0,70,2,11116,45,15,31,47512
2023-06-01,Phone call,75.0,30,2,2,18,24,31,47513
2023-06-01,Phone call,1219.0,16,1,76,14,27,31,47514
2023-06-01,Social media/Online forums,595.0,36,1,17,25,3,31,47515
2023-06-01,Social media/Online forums,3390.0,53,1,64,37,2,31,47516
2023-06-01,Social media/Online forums,14603.0,39,1,374,32,1,31,47517
2023-06-01,Social media/Online forums,1700.0,9,1,189,9,4,31,47518
2023-06-01,Social media/Online forums,240323.0,368,4,653,89,7,31,47519
2023-06-01,Social media/Online forums,88535.0,31,1,2856,29,9,31,47520
2023-06-01,Social media/Online forums,3435.0,11,1,312,11,17,31,47521
2023-06-01,Social media/Online forums,300.0,2,1,150,2,6,31,47522
2023-06-01,Social media/Online forums,109548.0,405,4,270,94,8,31,47523
2023-06-01,Social media/Online forums,2700.0,61,2,44,34,5,31,47524
2023-06-01,Social media/Online forums,2912.0,12,1,243,9,18,31,47525
2023-06-01,Social media/Online forums,2624570.0,95,2,27627,55,12,31,47526
2023-06-01,Social media/Online forums,330.0,10,1,33,10,16,31,47527
2023-06-01,Social media/Online forums,8199.0,7,1,1171,7,20,31,47528
2023-06-01,Social media/Online forums,3102459.0,129,2,24050,62,11,31,47529
2023-06-01,Social media/Online forums,314725.0,62,2,5076,41,19,31,47530
2023-06-01,Social media/Online forums,0.0,7,1,0,7,26,31,47531
2023-06-01,Social media/Online forums,9049.0,76,2,119,50,14,31,47532
2023-06-01,Social media/Online forums,725.0,9,1,81,8,21,31,47533
2023-06-01,Social media/Online forums,78065.0,22,2,3548,13,10,31,47534
2023-06-01,Social media/Online forums,2436.0,16,1,152,14,15,31,47535
2023-06-01,Social media/Online forums,6163.0,15,1,411,14,24,31,47536
2023-06-01,Social media/Online forums,11248.0,27,1,417,23,27,31,47537
2023-06-01,Text message,1655.0,243,4,7,67,3,31,47538
2023-06-01,Text message,25572.0,443,5,58,89,2,31,47539
2023-06-01,Text message,169316.0,3526,26,48,137,1,31,47540
2023-06-01,Text message,103320.0,94,2,1099,48,4,31,47541
2023-06-01,Text message,8374.0,68,2,123,44,7,31,47542
2023-06-01,Text message,7240.0,986,8,7,116,9,31,47543
2023-06-01,Text message,389.0,21,1,19,16,17,31,47544
2023-06-01,Text message,400.0,22,2,18,12,6,31,47545
2023-06-01,Text message,8361.0,208,3,40,75,8,31,47546
2023-06-01,Text message,702.0,53,2,13,32,5,31,47547
2023-06-01,Text message,0.0,2,1,0,2,18,31,47548
2023-06-01,Text message,116030.0,38,2,3053,25,12,31,47549
2023-06-01,Text message,0.0,11,1,0,9,16,31,47550
2023-06-01,Text message,47000.0,6,1,7833,5,20,31,47551
2023-06-01,Text message,506990.0,20,1,25350,17,11,31,47552
2023-06-01,Text message,319317.0,141,2,2265,70,19,31,47553
2023-06-01,Text message,0.0,1,1,0,1,26,31,47554
2023-06-01,Text message,4038.0,740,7,5,101,14,31,47555
2023-06-01,Text message,0.0,13,1,0,11,21,31,47556
2023-06-01,Text message,4600.0,28,1,164,22,10,31,47557
2023-06-01,Text message,800.0,225,3,4,79,15,31,47558
2023-06-01,Text message,3760.0,69,2,54,42,24,31,47559
2023-06-01,Text message,22510.0,30,1,750,24,27,31,47560
2023-06-01,unspecified,0.0,10,2,0,6,3,31,47561
2023-06-01,unspecified,0.0,8,2,0,5,2,31,47562
2023-06-01,unspecified,0.0,34,3,0,13,1,31,47563
2023-06-01,unspecified,0.0,3,2,0,2,7,31,47564
2023-06-01,unspecified,0.0,6,2,0,4,9,31,47565
2023-06-01,unspecified,146.0,15,2,10,10,8,31,47566
2023-06-01,unspecified,27500.0,6,2,4583,4,12,31,47567
2023-06-01,unspecified,26000.0,12,2,2167,8,11,31,47568
2023-06-01,unspecified,0.0,3,2,0,2,19,31,47569
2023-06-01,unspecified,0.0,15,2,0,9,14,31,47570
2023-06-01,unspecified,0.0,1,1,0,1,21,31,47571
2023-06-01,unspecified,0.0,2,1,0,2,10,31,47572
2023-06-01,unspecified,0.0,1,1,0,1,15,31,47573
2023-06-01,unspecified,0.0,2,1,0,2,24,31,47574
2023-06-01,unspecified,0.0,2,1,0,2,27,31,47575
2023-07-01,Email,2262.0,473,6,5,85,3,31,47576
2023-07-01,Email,3254.0,457,6,7,79,2,31,47577
2023-07-01,Email,111241.0,3154,28,35,113,1,31,47578
2023-07-01,Email,21013.0,216,4,97,56,4,31,47579
2023-07-01,Email,83968.0,248,4,339,65,7,31,47580
2023-07-01,Email,1458263.0,1375,13,1061,105,9,31,47581
2023-07-01,Email,3900.0,88,3,44,28,17,31,47582
2023-07-01,Email,0.0,17,2,0,10,6,31,47583
2023-07-01,Email,93984.0,321,4,293,82,8,31,47584
2023-07-01,Email,2230.0,63,2,35,38,5,31,47585
2023-07-01,Email,0.0,11,2,0,5,18,31,47586
2023-07-01,Email,572970.0,61,2,9393,32,12,31,47587
2023-07-01,Email,300.0,9,1,33,9,16,31,47588
2023-07-01,Email,1000.0,26,2,38,12,20,31,47589
2023-07-01,Email,3018113.0,149,3,20256,50,11,31,47590
2023-07-01,Email,1354.0,60,2,23,31,19,31,47591
2023-07-01,Email,0.0,1,1,0,1,26,31,47592
2023-07-01,Email,9029.0,422,5,21,81,14,31,47593
2023-07-01,Email,0.0,262,4,0,66,21,31,47594
2023-07-01,Email,28000.0,248,4,113,69,10,31,47595
2023-07-01,Email,13049.0,189,3,69,63,15,31,47596
2023-07-01,Email,303500.0,134,3,2265,49,24,31,47597
2023-07-01,Email,11806.0,221,4,53,56,27,31,47598
2023-07-01,Fax,0.0,1,1,0,1,1,31,47599
2023-07-01,Fax,7890.0,1,1,7890,1,20,31,47600
2023-07-01,Fax,0.0,1,1,0,1,14,31,47601
2023-07-01,Fax,0.0,1,1,0,1,21,31,47602
2023-07-01,In person,101.0,5,1,20,5,3,31,47603
2023-07-01,In person,19319.0,25,1,773,19,2,31,47604
2023-07-01,In person,0.0,5,1,0,5,1,31,47605
2023-07-01,In person,24100.0,14,1,1721,10,7,31,47606
2023-07-01,In person,130216.0,24,1,5426,19,9,31,47607
2023-07-01,In person,0.0,3,1,0,3,17,31,47608
2023-07-01,In person,575.0,4,1,144,4,8,31,47609
2023-07-01,In person,22900.0,2,1,11450,2,18,31,47610
2023-07-01,In person,545928.0,10,1,54593,9,12,31,47611
2023-07-01,In person,20.0,8,1,2,8,16,31,47612
2023-07-01,In person,336558.0,17,1,19798,16,11,31,47613
2023-07-01,In person,54135.0,12,1,4511,11,19,31,47614
2023-07-01,In person,0.0,2,1,0,2,26,31,47615
2023-07-01,In person,1104.0,21,1,53,20,14,31,47616
2023-07-01,In person,2000.0,225,20,9,11,10,31,47617
2023-07-01,In person,90.0,4,1,22,4,27,31,47618
2023-07-01,Internet,6429.0,62,2,104,33,3,31,47619
2023-07-01,Internet,158574.0,195,3,813,58,2,31,47620
2023-07-01,Internet,646204.0,86,2,7514,56,1,31,47621
2023-07-01,Internet,330664.0,64,2,5167,40,4,31,47622
2023-07-01,Internet,105797.0,146,2,725,65,7,31,47623
2023-07-01,Internet,103077.0,79,2,1305,49,9,31,47624
2023-07-01,Internet,4252.0,24,1,177,17,17,31,47625
2023-07-01,Internet,575.0,4,1,144,4,6,31,47626
2023-07-01,Internet,215804.0,738,6,292,118,8,31,47627
2023-07-01,Internet,2191.0,15,1,146,12,5,31,47628
2023-07-01,Internet,937.0,4,1,234,4,18,31,47629
2023-07-01,Internet,481990.0,42,1,11476,34,12,31,47630
2023-07-01,Internet,1776.0,5,1,355,5,16,31,47631
2023-07-01,Internet,1270.0,6,1,212,6,20,31,47632
2023-07-01,Internet,1727063.0,112,2,15420,50,11,31,47633
2023-07-01,Internet,145093.0,27,1,5374,23,19,31,47634
2023-07-01,Internet,110.0,6,1,18,5,26,31,47635
2023-07-01,Internet,8164.0,82,2,100,51,14,31,47636
2023-07-01,Internet,600.0,14,1,43,11,21,31,47637
2023-07-01,Internet,3890.0,9,1,432,7,10,31,47638
2023-07-01,Internet,20700.0,5,1,4140,5,15,31,47639
2023-07-01,Internet,50.0,3,1,17,3,24,31,47640
2023-07-01,Internet,933.0,35,2,27,19,27,31,47641
2023-07-01,Mail,0.0,6,2,0,4,3,31,47642
2023-07-01,Mail,0.0,24,1,0,17,2,31,47643
2023-07-01,Mail,0.0,27,1,0,20,1,31,47644
2023-07-01,Mail,0.0,5,1,0,5,4,31,47645
2023-07-01,Mail,11974.0,49,1,244,37,9,31,47646
2023-07-01,Mail,0.0,3,1,0,3,17,31,47647
2023-07-01,Mail,0.0,1,1,0,1,6,31,47648
2023-07-01,Mail,1735.0,29,1,60,24,8,31,47649
2023-07-01,Mail,0.0,5,1,0,4,5,31,47650
2023-07-01,Mail,5000.0,1,1,5000,1,18,31,47651
2023-07-01,Mail,0.0,2,2,0,1,12,31,47652
2023-07-01,Mail,0.0,3,1,0,3,11,31,47653
2023-07-01,Mail,0.0,1,1,0,1,19,31,47654
2023-07-01,Mail,0.0,34,1,0,25,14,31,47655
2023-07-01,Mail,0.0,1,1,0,1,21,31,47656
2023-07-01,Mail,0.0,2,1,0,2,10,31,47657
2023-07-01,Mail,0.0,2,1,0,2,15,31,47658
2023-07-01,Mail,0.0,35,1,0,25,24,31,47659
2023-07-01,Mail,1004000.0,36,2,27889,20,27,31,47660
2023-07-01,Mobile apps,329.0,45,2,7,22,3,31,47661
2023-07-01,Mobile apps,56171.0,31,1,1812,22,2,31,47662
2023-07-01,Mobile apps,42658.0,63,2,677,38,1,31,47663
2023-07-01,Mobile apps,213.0,4,1,53,4,4,31,47664
2023-07-01,Mobile apps,53209.0,56,1,950,42,7,31,47665
2023-07-01,Mobile apps,19039.0,30,1,635,27,9,31,47666
2023-07-01,Mobile apps,112.0,1,1,112,1,17,31,47667
2023-07-01,Mobile apps,0.0,1,1,0,1,6,31,47668
2023-07-01,Mobile apps,20953.0,64,2,327,42,8,31,47669
2023-07-01,Mobile apps,1700.0,12,1,142,10,5,31,47670
2023-07-01,Mobile apps,9500.0,2,1,4750,2,18,31,47671
2023-07-01,Mobile apps,1990600.0,68,2,29274,35,12,31,47672
2023-07-01,Mobile apps,0.0,3,1,0,3,16,31,47673
2023-07-01,Mobile apps,0.0,3,1,0,3,20,31,47674
2023-07-01,Mobile apps,3348075.0,55,1,60874,39,11,31,47675
2023-07-01,Mobile apps,595694.0,61,2,9765,36,19,31,47676
2023-07-01,Mobile apps,500.0,1,1,500,1,26,31,47677
2023-07-01,Mobile apps,2604.0,29,1,90,24,14,31,47678
2023-07-01,Mobile apps,600.0,5,1,120,4,21,31,47679
2023-07-01,Mobile apps,229250.0,19,2,12066,12,10,31,47680
2023-07-01,Mobile apps,900.0,3,1,300,3,15,31,47681
2023-07-01,Mobile apps,403.0,3,1,134,3,24,31,47682
2023-07-01,Mobile apps,12350.0,6,1,2058,6,27,31,47683
2023-07-01,Phone call,900.0,313,4,3,84,3,31,47684
2023-07-01,Phone call,31884.0,528,6,60,93,2,31,47685
2023-07-01,Phone call,813309.0,1625,14,500,119,1,31,47686
2023-07-01,Phone call,383343.0,447,5,858,94,4,31,47687
2023-07-01,Phone call,9303.0,67,2,139,44,7,31,47688
2023-07-01,Phone call,5774.0,615,7,9,92,9,31,47689
2023-07-01,Phone call,0.0,23,2,0,15,17,31,47690
2023-07-01,Phone call,0.0,109,2,0,60,6,31,47691
2023-07-01,Phone call,31187.0,181,3,172,59,8,31,47692
2023-07-01,Phone call,360.0,65,2,6,37,5,31,47693
2023-07-01,Phone call,0.0,5,1,0,5,12,31,47694
2023-07-01,Phone call,935.0,43,1,22,30,16,31,47695
2023-07-01,Phone call,776.0,9,1,86,8,20,31,47696
2023-07-01,Phone call,6909521.0,194,3,35616,74,11,31,47697
2023-07-01,Phone call,11000.0,12,1,917,12,19,31,47698
2023-07-01,Phone call,0.0,1,1,0,1,26,31,47699
2023-07-01,Phone call,2405.0,998,9,2,114,14,31,47700
2023-07-01,Phone call,355.0,15,1,24,15,21,31,47701
2023-07-01,Phone call,610670.0,96,2,6361,50,10,31,47702
2023-07-01,Phone call,35788.0,86,2,416,44,15,31,47703
2023-07-01,Phone call,700.0,27,1,26,21,24,31,47704
